Date,Url
2018-06-01,http://www.ciaps.org.cn/quote/show-htm-itemid-27465.html
2018-06-04,http://www.ciaps.org.cn/quote/show-htm-itemid-27497.html
2018-06-05,http://www.ciaps.org.cn/quote/show-htm-itemid-27529.html
2018-06-06,http://www.ciaps.org.cn/quote/show-htm-itemid-27561.html
2018-06-07,http://www.ciaps.org.cn/quote/show-htm-itemid-27593.html
2018-06-08,http://www.ciaps.org.cn/quote/show-htm-itemid-27625.html
2018-06-11,http://www.ciaps.org.cn/quote/show-htm-itemid-27658.html
2018-06-12,http://www.ciaps.org.cn/quote/show-htm-itemid-27691.html
2018-06-13,http://www.ciaps.org.cn/quote/show-htm-itemid-27724.html
2018-06-14,http://www.ciaps.org.cn/quote/show-htm-itemid-27757.html
2018-06-15,http://www.ciaps.org.cn/quote/show-htm-itemid-27790.html
2018-06-18,http://www.ciaps.org.cn/quote/show-htm-itemid-27823.html
2018-06-19,http://www.ciaps.org.cn/quote/show-htm-itemid-27856.html
2018-06-20,http://www.ciaps.org.cn/quote/show-htm-itemid-27889.html
2018-06-21,http://www.ciaps.org.cn/quote/show-htm-itemid-27922.html
2018-06-22,http://www.ciaps.org.cn/quote/show-htm-itemid-27955.html
2018-06-25,http://www.ciaps.org.cn/quote/show-htm-itemid-27988.html
2018-06-26,http://www.ciaps.org.cn/quote/show-htm-itemid-28021.html
2018-06-27,http://www.ciaps.org.cn/quote/show-htm-itemid-28054.html
2018-06-28,http://www.ciaps.org.cn/quote/show-htm-itemid-28087.html
2018-06-29,http://www.ciaps.org.cn/quote/show-htm-itemid-28120.html
2018-07-02,http://www.ciaps.org.cn/quote/show-htm-itemid-28153.html
2018-07-03,http://www.ciaps.org.cn/quote/show-htm-itemid-28186.html
2018-07-04,http://www.ciaps.org.cn/quote/show-htm-itemid-28219.html
2018-07-05,http://www.ciaps.org.cn/quote/show-htm-itemid-28252.html
2018-07-06,http://www.ciaps.org.cn/quote/show-htm-itemid-28285.html
2018-07-09,http://www.ciaps.org.cn/quote/show-htm-itemid-28319.html
2018-07-10,http://www.ciaps.org.cn/quote/show-htm-itemid-28354.html
2018-07-11,http://www.ciaps.org.cn/quote/show-htm-itemid-28389.html
2018-07-12,http://www.ciaps.org.cn/quote/show-htm-itemid-28423.html
2018-07-13,http://www.ciaps.org.cn/quote/show-htm-itemid-28457.html
2018-07-16,http://www.ciaps.org.cn/quote/show-htm-itemid-28491.html
2018-07-17,http://www.ciaps.org.cn/quote/show-htm-itemid-28525.html
2018-07-18,http://www.ciaps.org.cn/quote/show-htm-itemid-28559.html
2018-07-19,http://www.ciaps.org.cn/quote/show-htm-itemid-28592.html
2018-07-20,http://www.ciaps.org.cn/quote/show-htm-itemid-28625.html
2018-07-23,http://www.ciaps.org.cn/quote/show-htm-itemid-28658.html
2018-07-24,http://www.ciaps.org.cn/quote/show-htm-itemid-28691.html
2018-07-25,http://www.ciaps.org.cn/quote/show-htm-itemid-28724.html
2018-07-26,http://www.ciaps.org.cn/quote/show-htm-itemid-28757.html
2018-07-27,http://www.ciaps.org.cn/quote/show-htm-itemid-28790.html
2018-07-30,http://www.ciaps.org.cn/quote/show-htm-itemid-28823.html
2018-07-31,http://www.ciaps.org.cn/quote/show-htm-itemid-28856.html
2018-08-01,http://www.ciaps.org.cn/quote/show-htm-itemid-28889.html
2018-08-02,http://www.ciaps.org.cn/quote/show-htm-itemid-28922.html
2018-08-03,http://www.ciaps.org.cn/quote/show-htm-itemid-28955.html
2018-08-06,http://www.ciaps.org.cn/quote/show-htm-itemid-28988.html
2018-08-07,http://www.ciaps.org.cn/quote/show-htm-itemid-29021.html
2018-08-08,http://www.ciaps.org.cn/quote/show-htm-itemid-29054.html
2018-08-09,http://www.ciaps.org.cn/quote/show-htm-itemid-29087.html
2018-08-10,http://www.ciaps.org.cn/quote/show-htm-itemid-29120.html
2018-08-13,http://www.ciaps.org.cn/quote/show-htm-itemid-29153.html
2018-08-14,http://www.ciaps.org.cn/quote/show-htm-itemid-29186.html
2018-08-15,http://www.ciaps.org.cn/quote/show-htm-itemid-29219.html
2018-08-16,http://www.ciaps.org.cn/quote/show-htm-itemid-29252.html
2018-08-17,http://www.ciaps.org.cn/quote/show-htm-itemid-29285.html
2018-08-20,http://www.ciaps.org.cn/quote/show-htm-itemid-29318.html
2018-08-21,http://www.ciaps.org.cn/quote/show-htm-itemid-29351.html
2018-08-22,http://www.ciaps.org.cn/quote/show-htm-itemid-29384.html
2018-08-23,http://www.ciaps.org.cn/quote/show-htm-itemid-29417.html
2018-08-24,http://www.ciaps.org.cn/quote/show.php?itemid=29450
2018-08-27,http://www.ciaps.org.cn/quote/show.php?itemid=29483
2018-08-28,http://www.ciaps.org.cn/quote/show.php?itemid=29516
2018-08-29,http://www.ciaps.org.cn/quote/show.php?itemid=29549
2018-08-30,http://www.ciaps.org.cn/quote/show.php?itemid=29582
2018-08-31,http://www.ciaps.org.cn/quote/show.php?itemid=29615
2018-09-03,http://www.ciaps.org.cn/quote/show.php?itemid=29648
2018-09-04,http://www.ciaps.org.cn/quote/show.php?itemid=29681
2018-09-05,http://www.ciaps.org.cn/quote/show.php?itemid=29714
2018-09-06,http://www.ciaps.org.cn/quote/show.php?itemid=29747
2018-09-07,http://www.ciaps.org.cn/quote/show.php?itemid=29780
2018-09-10,http://www.ciaps.org.cn/quote/show.php?itemid=29813
2018-09-11,http://www.ciaps.org.cn/quote/show.php?itemid=29846
2018-09-12,http://www.ciaps.org.cn/quote/show.php?itemid=29879
2018-09-13,http://www.ciaps.org.cn/quote/show.php?itemid=29912
2018-09-14,http://www.ciaps.org.cn/quote/show.php?itemid=29945
2018-09-17,http://www.ciaps.org.cn/quote/show.php?itemid=29978
2018-09-18,http://www.ciaps.org.cn/quote/show.php?itemid=30011
2018-09-19,http://www.ciaps.org.cn/quote/show-htm-itemid-30044.html
2018-09-20,http://www.ciaps.org.cn/quote/show-htm-itemid-30077.html
2018-09-21,http://www.ciaps.org.cn/quote/show.php?itemid=30110
