Date,Url
2018-06-01,http://www.ciaps.org.cn/quote/show-htm-itemid-27464.html
2018-06-04,http://www.ciaps.org.cn/quote/show-htm-itemid-27496.html
2018-06-05,http://www.ciaps.org.cn/quote/show-htm-itemid-27528.html
2018-06-06,http://www.ciaps.org.cn/quote/show-htm-itemid-27560.html
2018-06-07,http://www.ciaps.org.cn/quote/show-htm-itemid-27592.html
2018-06-08,http://www.ciaps.org.cn/quote/show-htm-itemid-27624.html
2018-06-11,http://www.ciaps.org.cn/quote/show-htm-itemid-27657.html
2018-06-12,http://www.ciaps.org.cn/quote/show-htm-itemid-27690.html
2018-06-13,http://www.ciaps.org.cn/quote/show-htm-itemid-27723.html
2018-06-14,http://www.ciaps.org.cn/quote/show-htm-itemid-27756.html
2018-06-15,http://www.ciaps.org.cn/quote/show-htm-itemid-27789.html
2018-06-18,http://www.ciaps.org.cn/quote/show-htm-itemid-27822.html
2018-06-19,http://www.ciaps.org.cn/quote/show-htm-itemid-27855.html
2018-06-20,http://www.ciaps.org.cn/quote/show-htm-itemid-27888.html
2018-06-21,http://www.ciaps.org.cn/quote/show-htm-itemid-27921.html
2018-06-22,http://www.ciaps.org.cn/quote/show-htm-itemid-27954.html
2018-06-25,http://www.ciaps.org.cn/quote/show-htm-itemid-27987.html
2018-06-26,http://www.ciaps.org.cn/quote/show-htm-itemid-28020.html
2018-06-27,http://www.ciaps.org.cn/quote/show-htm-itemid-28053.html
2018-06-28,http://www.ciaps.org.cn/quote/show-htm-itemid-28086.html
2018-06-29,http://www.ciaps.org.cn/quote/show-htm-itemid-28119.html
2018-07-02,http://www.ciaps.org.cn/quote/show-htm-itemid-28152.html
2018-07-03,http://www.ciaps.org.cn/quote/show-htm-itemid-28185.html
2018-07-04,http://www.ciaps.org.cn/quote/show-htm-itemid-28218.html
2018-07-05,http://www.ciaps.org.cn/quote/show-htm-itemid-28251.html
2018-07-06,http://www.ciaps.org.cn/quote/show-htm-itemid-28284.html
2018-07-09,http://www.ciaps.org.cn/quote/show-htm-itemid-28318.html
2018-07-10,http://www.ciaps.org.cn/quote/show-htm-itemid-28353.html
2018-07-11,http://www.ciaps.org.cn/quote/show-htm-itemid-28388.html
2018-07-12,http://www.ciaps.org.cn/quote/show-htm-itemid-28422.html
2018-07-13,http://www.ciaps.org.cn/quote/show-htm-itemid-28456.html
2018-07-16,http://www.ciaps.org.cn/quote/show-htm-itemid-28490.html
2018-07-17,http://www.ciaps.org.cn/quote/show-htm-itemid-28524.html
2018-07-18,http://www.ciaps.org.cn/quote/show-htm-itemid-28558.html
2018-07-19,http://www.ciaps.org.cn/quote/show-htm-itemid-28591.html
2018-07-20,http://www.ciaps.org.cn/quote/show-htm-itemid-28624.html
2018-07-23,http://www.ciaps.org.cn/quote/show-htm-itemid-28657.html
2018-07-24,http://www.ciaps.org.cn/quote/show-htm-itemid-28690.html
2018-07-25,http://www.ciaps.org.cn/quote/show-htm-itemid-28723.html
2018-07-26,http://www.ciaps.org.cn/quote/show-htm-itemid-28756.html
2018-07-27,http://www.ciaps.org.cn/quote/show-htm-itemid-28789.html
2018-07-30,http://www.ciaps.org.cn/quote/show-htm-itemid-28822.html
2018-07-31,http://www.ciaps.org.cn/quote/show-htm-itemid-28855.html
2018-08-01,http://www.ciaps.org.cn/quote/show-htm-itemid-28888.html
2018-08-02,http://www.ciaps.org.cn/quote/show-htm-itemid-28921.html
2018-08-03,http://www.ciaps.org.cn/quote/show-htm-itemid-28954.html
2018-08-06,http://www.ciaps.org.cn/quote/show-htm-itemid-28987.html
2018-08-07,http://www.ciaps.org.cn/quote/show-htm-itemid-29020.html
2018-08-08,http://www.ciaps.org.cn/quote/show-htm-itemid-29053.html
2018-08-09,http://www.ciaps.org.cn/quote/show-htm-itemid-29086.html
2018-08-10,http://www.ciaps.org.cn/quote/show-htm-itemid-29119.html
2018-08-13,http://www.ciaps.org.cn/quote/show-htm-itemid-29152.html
2018-08-14,http://www.ciaps.org.cn/quote/show-htm-itemid-29185.html
2018-08-15,http://www.ciaps.org.cn/quote/show-htm-itemid-29218.html
2018-08-16,http://www.ciaps.org.cn/quote/show-htm-itemid-29251.html
2018-08-17,http://www.ciaps.org.cn/quote/show-htm-itemid-29284.html
2018-08-20,http://www.ciaps.org.cn/quote/show-htm-itemid-29317.html
2018-08-21,http://www.ciaps.org.cn/quote/show-htm-itemid-29350.html
2018-08-22,http://www.ciaps.org.cn/quote/show-htm-itemid-29383.html
2018-08-23,http://www.ciaps.org.cn/quote/show-htm-itemid-29416.html
2018-08-24,http://www.ciaps.org.cn/quote/show.php?itemid=29449
2018-08-27,http://www.ciaps.org.cn/quote/show.php?itemid=29482
2018-08-28,http://www.ciaps.org.cn/quote/show.php?itemid=29515
2018-08-29,http://www.ciaps.org.cn/quote/show.php?itemid=29548
2018-08-30,http://www.ciaps.org.cn/quote/show.php?itemid=29581
2018-08-31,http://www.ciaps.org.cn/quote/show.php?itemid=29614
2018-09-03,http://www.ciaps.org.cn/quote/show.php?itemid=29647
2018-09-04,http://www.ciaps.org.cn/quote/show.php?itemid=29680
2018-09-05,http://www.ciaps.org.cn/quote/show.php?itemid=29713
2018-09-06,http://www.ciaps.org.cn/quote/show.php?itemid=29746
2018-09-07,http://www.ciaps.org.cn/quote/show.php?itemid=29779
2018-09-10,http://www.ciaps.org.cn/quote/show.php?itemid=29812
2018-09-11,http://www.ciaps.org.cn/quote/show.php?itemid=29845
2018-09-12,http://www.ciaps.org.cn/quote/show.php?itemid=29878
2018-09-13,http://www.ciaps.org.cn/quote/show.php?itemid=29911
2018-09-14,http://www.ciaps.org.cn/quote/show.php?itemid=29944
2018-09-17,http://www.ciaps.org.cn/quote/show.php?itemid=29977
2018-09-18,http://www.ciaps.org.cn/quote/show.php?itemid=30010
2018-09-19,http://www.ciaps.org.cn/quote/show.php?itemid=30043
2018-09-20,http://www.ciaps.org.cn/quote/show.php?itemid=30076
2018-09-21,http://www.ciaps.org.cn/quote/show.php?itemid=30109
2018-09-24,http://www.ciaps.org.cn/quote/show.php?itemid=30142
2018-09-25,http://www.ciaps.org.cn/quote/show.php?itemid=30175
2018-09-26,http://www.ciaps.org.cn/quote/show.php?itemid=30208
2018-09-27,http://www.ciaps.org.cn/quote/show.php?itemid=30242
2018-09-28,http://www.ciaps.org.cn/quote/show.php?itemid=30276
2018-10-08,http://www.ciaps.org.cn/quote/show.php?itemid=30310
2018-10-09,http://www.ciaps.org.cn/quote/show.php?itemid=30344
2018-10-10,http://www.ciaps.org.cn/quote/show.php?itemid=30378
2018-10-11,http://www.ciaps.org.cn/quote/show.php?itemid=30411
2018-10-12,http://www.ciaps.org.cn/quote/show.php?itemid=30444
2018-10-15,http://www.ciaps.org.cn/quote/show.php?itemid=30477
2018-10-16,http://www.ciaps.org.cn/quote/show.php?itemid=30510
2018-10-17,http://www.ciaps.org.cn/quote/show.php?itemid=30543
2018-10-18,http://www.ciaps.org.cn/quote/show.php?itemid=30576
2018-10-19,http://www.ciaps.org.cn/quote/show.php?itemid=30609
2018-10-22,http://www.ciaps.org.cn/quote/show.php?itemid=30642
2018-10-23,http://www.ciaps.org.cn/quote/show.php?itemid=30675
2018-10-24,http://www.ciaps.org.cn/quote/show.php?itemid=30708
2018-10-25,http://www.ciaps.org.cn/quote/show.php?itemid=30741
2018-10-26,http://www.ciaps.org.cn/quote/show.php?itemid=30774
2018-10-29,http://www.ciaps.org.cn/quote/show.php?itemid=30807
2018-10-30,http://www.ciaps.org.cn/quote/show.php?itemid=30840
2018-10-31,http://www.ciaps.org.cn/quote/show.php?itemid=30873
2018-11-01,http://www.ciaps.org.cn/quote/show.php?itemid=30906
2018-11-02,http://www.ciaps.org.cn/quote/show.php?itemid=30939
2018-11-05,http://www.ciaps.org.cn/quote/show.php?itemid=30972
2018-11-06,http://www.ciaps.org.cn/quote/show.php?itemid=31005
2018-11-07,http://www.ciaps.org.cn/quote/show.php?itemid=31038
2018-11-08,http://www.ciaps.org.cn/quote/show.php?itemid=31071
2018-11-09,http://www.ciaps.org.cn/quote/show.php?itemid=31104
2018-11-12,http://www.ciaps.org.cn/quote/show.php?itemid=31137
2018-11-13,http://www.ciaps.org.cn/quote/show.php?itemid=31170
2018-11-14,http://www.ciaps.org.cn/quote/show.php?itemid=31203
2018-11-15,http://www.ciaps.org.cn/quote/show.php?itemid=31236
2018-11-16,http://www.ciaps.org.cn/quote/show.php?itemid=31269
2018-11-19,http://www.ciaps.org.cn/quote/show.php?itemid=31302
2018-11-20,http://www.ciaps.org.cn/quote/show.php?itemid=31335
2018-11-21,http://www.ciaps.org.cn/quote/show.php?itemid=31368
2018-11-22,http://www.ciaps.org.cn/quote/show.php?itemid=31401
2018-11-23,http://www.ciaps.org.cn/quote/show.php?itemid=31434
2018-11-26,http://www.ciaps.org.cn/quote/show.php?itemid=31467
2018-11-27,http://www.ciaps.org.cn/quote/show.php?itemid=31500
2018-11-28,http://www.ciaps.org.cn/quote/show.php?itemid=31533
2018-11-29,http://www.ciaps.org.cn/quote/show.php?itemid=31566
2018-11-30,http://www.ciaps.org.cn/quote/show.php?itemid=31599
2018-12-03,http://www.ciaps.org.cn/quote/show.php?itemid=31632
2018-12-04,http://www.ciaps.org.cn/quote/show.php?itemid=31665
2018-12-05,http://www.ciaps.org.cn/quote/show.php?itemid=31698
2018-12-06,http://www.ciaps.org.cn/quote/show.php?itemid=31731
2018-12-07,http://www.ciaps.org.cn/quote/show.php?itemid=31764
2018-12-10,http://www.ciaps.org.cn/quote/show.php?itemid=31797
2018-12-11,http://www.ciaps.org.cn/quote/show.php?itemid=31830
2018-12-12,http://www.ciaps.org.cn/quote/show.php?itemid=31863
2018-12-13,http://www.ciaps.org.cn/quote/show.php?itemid=31896
2018-12-14,http://www.ciaps.org.cn/quote/show.php?itemid=31929
2018-12-17,http://www.ciaps.org.cn/quote/show.php?itemid=31962
