Date,Url
2018-06-01,http://www.ciaps.org.cn/quote/show-htm-itemid-27475.html
2018-06-04,http://www.ciaps.org.cn/quote/show-htm-itemid-27507.html
2018-06-05,http://www.ciaps.org.cn/quote/show-htm-itemid-27539.html
2018-06-06,http://www.ciaps.org.cn/quote/show-htm-itemid-27571.html
2018-06-07,http://www.ciaps.org.cn/quote/show-htm-itemid-27603.html
2018-06-08,http://www.ciaps.org.cn/quote/show-htm-itemid-27635.html
2018-06-11,http://www.ciaps.org.cn/quote/show-htm-itemid-27668.html
2018-06-12,http://www.ciaps.org.cn/quote/show-htm-itemid-27701.html
2018-06-13,http://www.ciaps.org.cn/quote/show-htm-itemid-27734.html
2018-06-14,http://www.ciaps.org.cn/quote/show-htm-itemid-27767.html
2018-06-15,http://www.ciaps.org.cn/quote/show-htm-itemid-27800.html
2018-06-18,http://www.ciaps.org.cn/quote/show-htm-itemid-27833.html
2018-06-19,http://www.ciaps.org.cn/quote/show-htm-itemid-27866.html
2018-06-20,http://www.ciaps.org.cn/quote/show-htm-itemid-27899.html
2018-06-21,http://www.ciaps.org.cn/quote/show-htm-itemid-27932.html
2018-06-22,http://www.ciaps.org.cn/quote/show-htm-itemid-27965.html
2018-06-25,http://www.ciaps.org.cn/quote/show-htm-itemid-27998.html
2018-06-26,http://www.ciaps.org.cn/quote/show-htm-itemid-28031.html
2018-06-27,http://www.ciaps.org.cn/quote/show-htm-itemid-28064.html
2018-06-28,http://www.ciaps.org.cn/quote/show-htm-itemid-28097.html
2018-06-29,http://www.ciaps.org.cn/quote/show-htm-itemid-28130.html
2018-07-02,http://www.ciaps.org.cn/quote/show-htm-itemid-28163.html
2018-07-03,http://www.ciaps.org.cn/quote/show-htm-itemid-28196.html
2018-07-04,http://www.ciaps.org.cn/quote/show-htm-itemid-28229.html
2018-07-05,http://www.ciaps.org.cn/quote/show-htm-itemid-28262.html
2018-07-06,http://www.ciaps.org.cn/quote/show-htm-itemid-28295.html
2018-07-09,http://www.ciaps.org.cn/quote/show-htm-itemid-28329.html
2018-07-10,http://www.ciaps.org.cn/quote/show-htm-itemid-28364.html
2018-07-11,http://www.ciaps.org.cn/quote/show-htm-itemid-28399.html
2018-07-12,http://www.ciaps.org.cn/quote/show-htm-itemid-28433.html
2018-07-13,http://www.ciaps.org.cn/quote/show-htm-itemid-28467.html
2018-07-16,http://www.ciaps.org.cn/quote/show-htm-itemid-28501.html
2018-07-17,http://www.ciaps.org.cn/quote/show-htm-itemid-28535.html
2018-07-18,http://www.ciaps.org.cn/quote/show-htm-itemid-28568.html
2018-07-19,http://www.ciaps.org.cn/quote/show-htm-itemid-28601.html
2018-07-20,http://www.ciaps.org.cn/quote/show-htm-itemid-28634.html
2018-07-23,http://www.ciaps.org.cn/quote/show-htm-itemid-28667.html
2018-07-24,http://www.ciaps.org.cn/quote/show-htm-itemid-28700.html
2018-07-25,http://www.ciaps.org.cn/quote/show-htm-itemid-28733.html
2018-07-26,http://www.ciaps.org.cn/quote/show-htm-itemid-28766.html
2018-07-27,http://www.ciaps.org.cn/quote/show-htm-itemid-28799.html
2018-07-30,http://www.ciaps.org.cn/quote/show-htm-itemid-28832.html
2018-07-31,http://www.ciaps.org.cn/quote/show-htm-itemid-28865.html
2018-08-01,http://www.ciaps.org.cn/quote/show-htm-itemid-28898.html
2018-08-02,http://www.ciaps.org.cn/quote/show-htm-itemid-28931.html
2018-08-03,http://www.ciaps.org.cn/quote/show-htm-itemid-28964.html
2018-08-06,http://www.ciaps.org.cn/quote/show-htm-itemid-28997.html
2018-08-07,http://www.ciaps.org.cn/quote/show-htm-itemid-29030.html
2018-08-08,http://www.ciaps.org.cn/quote/show-htm-itemid-29063.html
2018-08-09,http://www.ciaps.org.cn/quote/show-htm-itemid-29096.html
2018-08-10,http://www.ciaps.org.cn/quote/show-htm-itemid-29129.html
2018-08-13,http://www.ciaps.org.cn/quote/show-htm-itemid-29162.html
2018-08-14,http://www.ciaps.org.cn/quote/show-htm-itemid-29195.html
2018-08-15,http://www.ciaps.org.cn/quote/show-htm-itemid-29228.html
2018-08-16,http://www.ciaps.org.cn/quote/show-htm-itemid-29261.html
2018-08-17,http://www.ciaps.org.cn/quote/show-htm-itemid-29294.html
2018-08-20,http://www.ciaps.org.cn/quote/show-htm-itemid-29327.html
2018-08-21,http://www.ciaps.org.cn/quote/show-htm-itemid-29360.html
2018-08-22,http://www.ciaps.org.cn/quote/show-htm-itemid-29393.html
2018-08-23,http://www.ciaps.org.cn/quote/show-htm-itemid-29426.html
2018-08-24,http://www.ciaps.org.cn/quote/show.php?itemid=29459
2018-08-27,http://www.ciaps.org.cn/quote/show.php?itemid=29492
2018-08-28,http://www.ciaps.org.cn/quote/show.php?itemid=29525
2018-08-29,http://www.ciaps.org.cn/quote/show.php?itemid=29558
