Date,Url
2018-11-07,http://www.ciaps.org.cn/quote/show-htm-itemid-31060.html
2018-11-08,http://www.ciaps.org.cn/quote/show.php?itemid=31093
2018-11-09,http://www.ciaps.org.cn/quote/show.php?itemid=31126
2018-11-12,http://www.ciaps.org.cn/quote/show.php?itemid=31159
2018-11-13,http://www.ciaps.org.cn/quote/show.php?itemid=31192
2018-11-14,http://www.ciaps.org.cn/quote/show.php?itemid=31225
2018-11-15,http://www.ciaps.org.cn/quote/show.php?itemid=31258
2018-11-16,http://www.ciaps.org.cn/quote/show.php?itemid=31291
2018-11-19,http://www.ciaps.org.cn/quote/show.php?itemid=31324
2018-11-20,http://www.ciaps.org.cn/quote/show.php?itemid=31357
2018-11-21,http://www.ciaps.org.cn/quote/show.php?itemid=31390
2018-11-22,http://www.ciaps.org.cn/quote/show.php?itemid=31423
2018-11-23,http://www.ciaps.org.cn/quote/show.php?itemid=31456
2018-11-26,http://www.ciaps.org.cn/quote/show.php?itemid=31489
2018-11-27,http://www.ciaps.org.cn/quote/show.php?itemid=31522
2018-11-28,http://www.ciaps.org.cn/quote/show.php?itemid=31555
2018-11-29,http://www.ciaps.org.cn/quote/show.php?itemid=31588
2018-11-30,http://www.ciaps.org.cn/quote/show.php?itemid=31621
2018-12-03,http://www.ciaps.org.cn/quote/show.php?itemid=31654
2018-12-04,http://www.ciaps.org.cn/quote/show.php?itemid=31687
2018-12-05,http://www.ciaps.org.cn/quote/show.php?itemid=31720
2018-12-06,http://www.ciaps.org.cn/quote/show.php?itemid=31753
2018-12-07,http://www.ciaps.org.cn/quote/show.php?itemid=31786
2018-12-10,http://www.ciaps.org.cn/quote/show.php?itemid=31819
2018-12-11,http://www.ciaps.org.cn/quote/show.php?itemid=31852
2018-12-12,http://www.ciaps.org.cn/quote/show.php?itemid=31885
2018-12-13,http://www.ciaps.org.cn/quote/show.php?itemid=31918
2018-12-14,http://www.ciaps.org.cn/quote/show.php?itemid=31951
2018-12-17,http://www.ciaps.org.cn/quote/show.php?itemid=31984
2018-12-18,http://www.ciaps.org.cn/quote/show.php?itemid=32017
2018-12-19,http://www.ciaps.org.cn/quote/show.php?itemid=32050
2018-12-20,http://www.ciaps.org.cn/quote/show.php?itemid=32083
2018-12-21,http://www.ciaps.org.cn/quote/show.php?itemid=32116
2018-12-24,http://www.ciaps.org.cn/quote/show.php?itemid=32149
2018-12-25,http://www.ciaps.org.cn/quote/show.php?itemid=32182
2018-12-26,http://www.ciaps.org.cn/quote/show.php?itemid=32215
2018-12-27,http://www.ciaps.org.cn/quote/show.php?itemid=32248
2018-12-28,http://www.ciaps.org.cn/quote/show.php?itemid=32281
2018-12-29,http://www.ciaps.org.cn/quote/show.php?itemid=32314
2018-12-31,http://www.ciaps.org.cn/quote/show.php?itemid=32347
2019-01-01,http://www.ciaps.org.cn/quote/show.php?itemid=32380
2019-01-02,http://www.ciaps.org.cn/quote/show.php?itemid=32413
2019-01-03,http://www.ciaps.org.cn/quote/show.php?itemid=32446
2019-01-04,http://www.ciaps.org.cn/quote/show.php?itemid=32479
2019-01-07,http://www.ciaps.org.cn/quote/show.php?itemid=32512
2019-01-08,http://www.ciaps.org.cn/quote/show.php?itemid=32545
2019-01-09,http://www.ciaps.org.cn/quote/show.php?itemid=32578
2019-01-10,http://www.ciaps.org.cn/quote/show.php?itemid=32611
2019-01-11,http://www.ciaps.org.cn/quote/show.php?itemid=32644
2019-01-14,http://www.ciaps.org.cn/quote/show.php?itemid=32677
2019-01-15,http://www.ciaps.org.cn/quote/show.php?itemid=32710
2019-01-16,http://www.ciaps.org.cn/quote/show.php?itemid=32743
2019-01-17,http://www.ciaps.org.cn/quote/show.php?itemid=32776
2019-01-18,http://www.ciaps.org.cn/quote/show.php?itemid=32809
2019-01-21,http://www.ciaps.org.cn/quote/show.php?itemid=32842
2019-01-22,http://www.ciaps.org.cn/quote/show.php?itemid=32875
2019-01-23,http://www.ciaps.org.cn/quote/show.php?itemid=32908
2019-01-24,http://www.ciaps.org.cn/quote/show.php?itemid=32941
2019-01-25,http://www.ciaps.org.cn/quote/show.php?itemid=32974
2019-01-28,http://www.ciaps.org.cn/quote/show.php?itemid=33007
2019-01-29,http://www.ciaps.org.cn/quote/show.php?itemid=33040
2019-01-30,http://www.ciaps.org.cn/quote/show.php?itemid=33073
2019-01-31,http://www.ciaps.org.cn/quote/show.php?itemid=33106
2019-02-01,http://www.ciaps.org.cn/quote/show.php?itemid=33139
2019-02-11,http://www.ciaps.org.cn/quote/show.php?itemid=33172
2019-02-12,http://www.ciaps.org.cn/quote/show.php?itemid=33205
2019-02-13,http://www.ciaps.org.cn/quote/show.php?itemid=33238
2019-02-14,http://www.ciaps.org.cn/quote/show.php?itemid=33271
2019-02-15,http://www.ciaps.org.cn/quote/show.php?itemid=33304
2019-02-18,http://www.ciaps.org.cn/quote/show-htm-itemid-33337.html
2019-02-19,http://www.ciaps.org.cn/quote/show.php?itemid=33370
2019-02-20,http://www.ciaps.org.cn/quote/show.php?itemid=33403
