Date,Url
2018-06-01,http://www.ciaps.org.cn/quote/show-htm-itemid-27470.html
2018-06-04,http://www.ciaps.org.cn/quote/show-htm-itemid-27502.html
2018-06-05,http://www.ciaps.org.cn/quote/show-htm-itemid-27534.html
2018-06-06,http://www.ciaps.org.cn/quote/show-htm-itemid-27566.html
2018-06-07,http://www.ciaps.org.cn/quote/show-htm-itemid-27598.html
2018-06-08,http://www.ciaps.org.cn/quote/show-htm-itemid-27630.html
2018-06-11,http://www.ciaps.org.cn/quote/show-htm-itemid-27663.html
2018-06-12,http://www.ciaps.org.cn/quote/show-htm-itemid-27696.html
2018-06-13,http://www.ciaps.org.cn/quote/show-htm-itemid-27729.html
2018-06-14,http://www.ciaps.org.cn/quote/show-htm-itemid-27762.html
2018-06-15,http://www.ciaps.org.cn/quote/show-htm-itemid-27795.html
2018-06-18,http://www.ciaps.org.cn/quote/show-htm-itemid-27828.html
2018-06-19,http://www.ciaps.org.cn/quote/show-htm-itemid-27861.html
2018-06-20,http://www.ciaps.org.cn/quote/show-htm-itemid-27894.html
2018-06-21,http://www.ciaps.org.cn/quote/show-htm-itemid-27927.html
2018-06-22,http://www.ciaps.org.cn/quote/show-htm-itemid-27960.html
2018-06-25,http://www.ciaps.org.cn/quote/show-htm-itemid-27993.html
2018-06-26,http://www.ciaps.org.cn/quote/show-htm-itemid-28026.html
2018-06-27,http://www.ciaps.org.cn/quote/show-htm-itemid-28059.html
2018-06-28,http://www.ciaps.org.cn/quote/show-htm-itemid-28092.html
2018-06-29,http://www.ciaps.org.cn/quote/show-htm-itemid-28125.html
2018-07-02,http://www.ciaps.org.cn/quote/show-htm-itemid-28158.html
2018-07-03,http://www.ciaps.org.cn/quote/show-htm-itemid-28191.html
2018-07-04,http://www.ciaps.org.cn/quote/show-htm-itemid-28224.html
2018-07-05,http://www.ciaps.org.cn/quote/show-htm-itemid-28257.html
2018-07-06,http://www.ciaps.org.cn/quote/show-htm-itemid-28290.html
2018-07-09,http://www.ciaps.org.cn/quote/show-htm-itemid-28324.html
2018-07-10,http://www.ciaps.org.cn/quote/show-htm-itemid-28359.html
2018-07-11,http://www.ciaps.org.cn/quote/show-htm-itemid-28394.html
2018-07-12,http://www.ciaps.org.cn/quote/show-htm-itemid-28428.html
2018-07-13,http://www.ciaps.org.cn/quote/show-htm-itemid-28462.html
2018-07-16,http://www.ciaps.org.cn/quote/show-htm-itemid-28496.html
2018-07-17,http://www.ciaps.org.cn/quote/show-htm-itemid-28530.html
2018-07-18,http://www.ciaps.org.cn/quote/show-htm-itemid-28563.html
2018-07-19,http://www.ciaps.org.cn/quote/show-htm-itemid-28596.html
2018-07-20,http://www.ciaps.org.cn/quote/show-htm-itemid-28629.html
2018-07-23,http://www.ciaps.org.cn/quote/show-htm-itemid-28662.html
2018-07-24,http://www.ciaps.org.cn/quote/show-htm-itemid-28695.html
2018-07-25,http://www.ciaps.org.cn/quote/show-htm-itemid-28728.html
2018-07-26,http://www.ciaps.org.cn/quote/show-htm-itemid-28761.html
2018-07-27,http://www.ciaps.org.cn/quote/show-htm-itemid-28794.html
2018-07-30,http://www.ciaps.org.cn/quote/show-htm-itemid-28827.html
2018-07-31,http://www.ciaps.org.cn/quote/show-htm-itemid-28860.html
2018-08-01,http://www.ciaps.org.cn/quote/show-htm-itemid-28893.html
2018-08-02,http://www.ciaps.org.cn/quote/show-htm-itemid-28926.html
2018-08-03,http://www.ciaps.org.cn/quote/show-htm-itemid-28959.html
2018-08-06,http://www.ciaps.org.cn/quote/show-htm-itemid-28992.html
2018-08-07,http://www.ciaps.org.cn/quote/show-htm-itemid-29025.html
2018-08-08,http://www.ciaps.org.cn/quote/show-htm-itemid-29058.html
2018-08-09,http://www.ciaps.org.cn/quote/show-htm-itemid-29091.html
2018-08-10,http://www.ciaps.org.cn/quote/show-htm-itemid-29124.html
2018-08-13,http://www.ciaps.org.cn/quote/show-htm-itemid-29157.html
2018-08-14,http://www.ciaps.org.cn/quote/show-htm-itemid-29190.html
2018-08-15,http://www.ciaps.org.cn/quote/show-htm-itemid-29223.html
2018-08-16,http://www.ciaps.org.cn/quote/show-htm-itemid-29256.html
2018-08-17,http://www.ciaps.org.cn/quote/show-htm-itemid-29289.html
2018-08-20,http://www.ciaps.org.cn/quote/show-htm-itemid-29322.html
2018-08-21,http://www.ciaps.org.cn/quote/show-htm-itemid-29355.html
2018-08-22,http://www.ciaps.org.cn/quote/show-htm-itemid-29388.html
2018-08-23,http://www.ciaps.org.cn/quote/show-htm-itemid-29421.html
2018-08-24,http://www.ciaps.org.cn/quote/show.php?itemid=29454
